ID,Usuario,Actividad,Fecha y Hora
20231010194640496516,admin,Inicio Index,2023-10-10 19:46:40
20231010194827408073,admin,Inicio Index,2023-10-10 19:48:27
20231010194926883345,admin,Inicio Index,2023-10-10 19:49:26
20231010195459628491,admin,Inicio Index,2023-10-10 19:54:59
20231010195500288657,admin,Inicio Index,2023-10-10 19:55:00
20231010195500468967,admin,Inicio Index,2023-10-10 19:55:00
20231010195500659341,admin,Inicio Index,2023-10-10 19:55:00
20231010195701061256,admin,Inicio Index,2023-10-10 19:57:01
20231010195716631597,admin,Inicio Index,2023-10-10 19:57:16
20231010195717369086,admin,Inicio Index,2023-10-10 19:57:17
20231010195717577927,admin,Inicio Index,2023-10-10 19:57:17
20231010195756384904,admin,Inicio Index,2023-10-10 19:57:56
20231010195757097086,admin,Inicio Index,2023-10-10 19:57:57
20231010195757835142,admin,Inicio Index,2023-10-10 19:57:57
20231010195758049018,admin,Inicio Index,2023-10-10 19:57:58
20231010195819023472,admin,Inicio Index,2023-10-10 19:58:19
20231010195838759783,admin,Inicio Index,2023-10-10 19:58:38
20231010195848777511,admin,Inicio Index,2023-10-10 19:58:48
20231010195911706713,admin,Inicio Index,2023-10-10 19:59:11
20231010195921143128,admin,Inicio Index,2023-10-10 19:59:21
20231010195937993952,admin,Inicio Index,2023-10-10 19:59:37
20231010195938706287,admin,Inicio Index,2023-10-10 19:59:38
20231010195950969173,admin,Inicio Index,2023-10-10 19:59:50
20231010200012660896,admin,Inicio Index,2023-10-10 20:00:12
20231010200013282685,admin,Inicio Index,2023-10-10 20:00:13
20231010200013527922,admin,Inicio Index,2023-10-10 20:00:13
20231010200013765906,admin,Inicio Index,2023-10-10 20:00:13
20231010200033177215,admin,Inicio Index,2023-10-10 20:00:33
20231010200034096549,admin,Inicio Index,2023-10-10 20:00:34
20231010200054017706,admin,Inicio Index,2023-10-10 20:00:54
20231010200114886278,admin,Inicio Index,2023-10-10 20:01:14
20231010200303828433,admin,Inicio Index,2023-10-10 20:03:03
20231010200304777825,admin,Inicio Index,2023-10-10 20:03:04
20231010200444146633,admin,Inicio Index,2023-10-10 20:04:44
20231010200444736301,admin,Inicio Index,2023-10-10 20:04:44
20231010200445136211,admin,Inicio Index,2023-10-10 20:04:45
20231010200505166240,admin,Inicio Index,2023-10-10 20:05:05
20231010200523076607,admin,Inicio Index,2023-10-10 20:05:23
20231010200548683474,admin,Inicio Index,2023-10-10 20:05:48
20231010200616233773,admin,Inicio Index,2023-10-10 20:06:16
20231010200616917125,admin,Inicio Index,2023-10-10 20:06:16
20231010200621914722,admin,Inicio Index,2023-10-10 20:06:21
20231010200649873394,admin,Inicio Index,2023-10-10 20:06:49
20231010200730281024,admin,Inicio Index,2023-10-10 20:07:30
20231010200819901913,admin,Inicio Index,2023-10-10 20:08:19
20231010200907573659,admin,Inicio Index,2023-10-10 20:09:07
20231010200924725487,admin,Inicio Ventas,2023-10-10 20:09:24
20231010201154058223,admin,Inicio Registro usuario,2023-10-10 20:11:54
20231010201156066672,admin,Inicio informaciï¿½n empresa,2023-10-10 20:11:56
20231010201157418291,admin,Inicio Registro usuario,2023-10-10 20:11:57
20231010201158303189,admin,Inicio Cambiar Folio,2023-10-10 20:11:58
20231011174940699895,admin,Inicio Index,2023-10-11 17:49:40
20231011174948381929,admin,Inicio Ventas,2023-10-11 17:49:48
20231011175033297518,admin,Inicio Ventas,2023-10-11 17:50:33
20231011175043762219,admin,Inicio Ventas,2023-10-11 17:50:43
20231011175044468296,admin,Inicio Ventas,2023-10-11 17:50:44
20231011175048211551,admin,Inicio Ventas,2023-10-11 17:50:48
20231011175654409263,admin,Inicio Ventas,2023-10-11 17:56:54
20231011175658507349,admin,Inicio Index,2023-10-11 17:56:58
20231011175659731899,admin,Inicio Ventas,2023-10-11 17:56:59
20231011175704008419,admin,Inicio Index,2023-10-11 17:57:04
20231011175712628788,admin,Inicio Ventas,2023-10-11 17:57:12
20231011175713643741,admin,Inicio Informes,2023-10-11 17:57:13
20231011175715279744,admin,Inicio Inventario,2023-10-11 17:57:15
20231011175719515600,admin,Inicio Registro de Articulo,2023-10-11 17:57:19
20231011175720511803,admin,Inicio Editar Articulo,2023-10-11 17:57:20
20231011175721579683,admin,Inicio  auditoria,2023-10-11 17:57:21
20231011175740352490,admin,Inicio Ventas,2023-10-11 17:57:40
20231011175932787378,admin,Inicio Ventas,2023-10-11 17:59:32
20231011175933811507,admin,Inicio Index,2023-10-11 17:59:33
20231011180009456588,admin,Inicio Ventas,2023-10-11 18:00:09
20231011180025098060,admin,Inicio Index,2023-10-11 18:00:25
20231011180220535985,admin,Inicio Informes,2023-10-11 18:02:20
20231011180223201766,admin,Inicio Inventario,2023-10-11 18:02:23
20231011180227110256,admin,Inicio Registro de Articulo,2023-10-11 18:02:27
20231011180233496653,admin,Inicio Ventas,2023-10-11 18:02:33
20231011180303657386,admin,Inicio Registro de Articulo,2023-10-11 18:03:03
20231011180308280806,admin,Inicio Ventas,2023-10-11 18:03:08
20231011180342524435,admin,Inicio Registro de Articulo,2023-10-11 18:03:42
20231011180410453492,admin,Inicio Index,2023-10-11 18:04:10
20231011180423687539,admin,Inicio Ventas,2023-10-11 18:04:23
20231011180435412919,admin,Inicio Informes,2023-10-11 18:04:35
20231011180440991091,admin,Inicio Inventario,2023-10-11 18:04:40
20231011180517124975,admin,Inicio Inventario,2023-10-11 18:05:17
20231011180524709088,admin,Inicio Ventas,2023-10-11 18:05:24
20231011180553066612,admin,Inicio Inventario,2023-10-11 18:05:53
20231011180558022621,admin,Inicio Registro de Articulo,2023-10-11 18:05:58
20231011180559456403,admin,Inicio Editar Articulo,2023-10-11 18:05:59
20231011180707933133,admin,Inicio Editar Articulo,2023-10-11 18:07:07
20231011180750418182,admin,Inicio Editar Articulo,2023-10-11 18:07:50
20231011180751220727,admin,Inicio Editar Articulo,2023-10-11 18:07:51
20231011180823441822,admin,Inicio Editar Articulo,2023-10-11 18:08:23
20231011180844252259,admin,Inicio Editar Articulo,2023-10-11 18:08:44
20231011180902243272,admin,Inicio Editar Articulo,2023-10-11 18:09:02
20231011180902873125,admin,Inicio Editar Articulo,2023-10-11 18:09:02
20231011180920206310,admin,Inicio Editar Articulo,2023-10-11 18:09:20
20231011181310999613,admin,Inicio Editar Articulo,2023-10-11 18:13:10
20231011181354072699,admin,Inicio Editar Articulo,2023-10-11 18:13:54
20231011181445883342,admin,Inicio Editar Articulo,2023-10-11 18:14:45
20231011181446510175,admin,Inicio Editar Articulo,2023-10-11 18:14:46
20231011181446737611,admin,Inicio Editar Articulo,2023-10-11 18:14:46
20231011181446913341,admin,Inicio Editar Articulo,2023-10-11 18:14:46
20231011181538777816,admin,Inicio Editar Articulo,2023-10-11 18:15:38
20231011181539566818,admin,Inicio Editar Articulo,2023-10-11 18:15:39
20231011181546286772,admin,Inicio Ventas,2023-10-11 18:15:46
20231011181549289891,admin,Inicio Inventario,2023-10-11 18:15:49
20231011181553690299,admin,Inicio Registro de Articulo,2023-10-11 18:15:53
20231011181555008857,admin,Inicio Editar Articulo,2023-10-11 18:15:55
20231011181607285859,admin,Inicio Editar Articulo,2023-10-11 18:16:07
20231011181607917739,admin,Inicio Editar Articulo,2023-10-11 18:16:07
20231011181608084752,admin,Inicio Editar Articulo,2023-10-11 18:16:08
20231011181608261452,admin,Inicio Editar Articulo,2023-10-11 18:16:08
20231011181629649918,admin,Inicio Editar Articulo,2023-10-11 18:16:29
20231011181630522490,admin,Inicio Editar Articulo,2023-10-11 18:16:30
20231011181630759547,admin,Inicio Editar Articulo,2023-10-11 18:16:30
20231011181630932854,admin,Inicio Editar Articulo,2023-10-11 18:16:30
20231011181724494882,admin,Inicio Editar Articulo,2023-10-11 18:17:24
20231011181739156005,admin,Inicio Editar Articulo,2023-10-11 18:17:39
20231011181739781693,admin,Inicio Editar Articulo,2023-10-11 18:17:39
20231011181739940579,admin,Inicio Editar Articulo,2023-10-11 18:17:39
20231011181740104580,admin,Inicio Editar Articulo,2023-10-11 18:17:40
20231011181821471367,admin,Inicio Inventario,2023-10-11 18:18:21
20231011181824370180,admin,Inicio  auditoria,2023-10-11 18:18:24
20231011181950754054,admin,Inicio  auditoria,2023-10-11 18:19:50
20231011182032822521,admin,Inicio  auditoria,2023-10-11 18:20:32
20231011182044918408,admin,Inicio Ventas,2023-10-11 18:20:44
20231011182049098293,admin,Inicio Informes,2023-10-11 18:20:49
20231011182051204263,admin,Inicio Inventario,2023-10-11 18:20:51
20231011182135246799,admin,Inicio Inventario,2023-10-11 18:21:35
20231011182336850069,admin,Inicio Registro de Articulo,2023-10-11 18:23:36
20231011182338221706,admin,Inicio Editar Articulo,2023-10-11 18:23:38
20231011182339670684,admin,Inicio  auditoria,2023-10-11 18:23:39
20231011182340761392,admin,Inicio Editar Articulo,2023-10-11 18:23:40
20231011182342228589,admin,Inicio  auditoria,2023-10-11 18:23:42
20231011182352314094,admin,Inicio Cambiar Folio,2023-10-11 18:23:52
20231011182355093507,admin,Inicio Registro usuario,2023-10-11 18:23:55
20231011182357047101,admin,Inicio informaciï¿½n empresa,2023-10-11 18:23:57
20231012170053554329,admin,Inicio Index,2023-10-12 17:00:53
20231012170057727977,admin,Inicio Ventas,2023-10-12 17:00:57
20231012170100520221,admin,Inicio Ventas,2023-10-12 17:01:00
20231012170102563841,admin,Inicio Informes,2023-10-12 17:01:02
20231012170105550225,admin,Inicio Informes,2023-10-12 17:01:05
20231012170107957056,admin,Inicio Inventario,2023-10-12 17:01:07
20231012170110987382,admin,Inicio Informes,2023-10-12 17:01:10
20231012170112592006,admin,Inicio Registro de Articulo,2023-10-12 17:01:12
20231012170114815009,admin,Inicio Editar Articulo,2023-10-12 17:01:14
20231012170115864630,admin,Inicio Registro de Articulo,2023-10-12 17:01:15
20231012170200087761,admin,Inicio Registro de Articulo,2023-10-12 17:02:00
20231012170200689521,admin,Inicio Registro de Articulo,2023-10-12 17:02:00
20231012170200874479,admin,Inicio Registro de Articulo,2023-10-12 17:02:00
20231012170211169399,admin,Inicio Registro de Articulo,2023-10-12 17:02:11
20231012170211708672,admin,Inicio Registro de Articulo,2023-10-12 17:02:11
20231012170211893635,admin,Inicio Registro de Articulo,2023-10-12 17:02:11
20231012170212056453,admin,Inicio Registro de Articulo,2023-10-12 17:02:12
20231012170215281852,admin,Inicio Registro de Articulo,2023-10-12 17:02:15
20231012170227836638,admin,Inicio Registro de Articulo,2023-10-12 17:02:27
20231012170228422599,admin,Inicio Registro de Articulo,2023-10-12 17:02:28
20231012170228924099,admin,Inicio Registro de Articulo,2023-10-12 17:02:28
20231012170256191832,admin,Inicio Registro de Articulo,2023-10-12 17:02:56
20231012170256831253,admin,Inicio Registro de Articulo,2023-10-12 17:02:56
20231012170337580365,admin,Inicio Registro de Articulo,2023-10-12 17:03:37
20231012170338219922,admin,Inicio Registro de Articulo,2023-10-12 17:03:38
20231012170338404888,admin,Inicio Registro de Articulo,2023-10-12 17:03:38
20231012170338567697,admin,Inicio Registro de Articulo,2023-10-12 17:03:38
20231012170355731155,admin,Inicio Registro de Articulo,2023-10-12 17:03:55
20231012170356432873,admin,Inicio Registro de Articulo,2023-10-12 17:03:56
20231012170425803098,admin,Inicio Registro de Articulo,2023-10-12 17:04:25
20231012170435748999,admin,Inicio Editar Articulo,2023-10-12 17:04:35
20231012170443427672,admin,Inicio Ventas,2023-10-12 17:04:43
20231012170710636793,admin,Inicio Editar Articulo,2023-10-12 17:07:10
20231012170719795137,admin,Inicio Ventas,2023-10-12 17:07:19
20231012171133596076,admin,Inicio Editar Articulo,2023-10-12 17:11:33
20231012171145869423,admin,Inicio Editar Articulo,2023-10-12 17:11:45
20231012171203783040,admin,Inicio Ventas,2023-10-12 17:12:03
20231012171301608578,admin,Inicio Editar Articulo,2023-10-12 17:13:01
20231012171458242733,admin,Inicio Editar Articulo,2023-10-12 17:14:58
20231012171458877732,admin,Inicio Editar Articulo,2023-10-12 17:14:58
20231012171459044309,admin,Inicio Editar Articulo,2023-10-12 17:14:59
20231012171459211732,admin,Inicio Editar Articulo,2023-10-12 17:14:59
20231012171459379731,admin,Inicio Editar Articulo,2023-10-12 17:14:59
20231012171459707730,admin,Inicio Editar Articulo,2023-10-12 17:14:59
20231012171459906732,admin,Inicio Editar Articulo,2023-10-12 17:14:59
20231012171500109732,admin,Inicio Editar Articulo,2023-10-12 17:15:00
20231012171500458729,admin,Inicio Editar Articulo,2023-10-12 17:15:00
20231012171505161149,admin,Inicio Ventas,2023-10-12 17:15:05
20231012171540489064,admin,Inicio Editar Articulo,2023-10-12 17:15:40
20231012171557116930,admin,Inicio Editar Articulo,2023-10-12 17:15:57
20231012171557781258,admin,Inicio Editar Articulo,2023-10-12 17:15:57
20231012171557981836,admin,Inicio Editar Articulo,2023-10-12 17:15:57
20231012171558198045,admin,Inicio Editar Articulo,2023-10-12 17:15:58
20231012171559169390,admin,Inicio Editar Articulo,2023-10-12 17:15:59
20231012171619398365,admin,Inicio Editar Articulo,2023-10-12 17:16:19
20231012171620084929,admin,Inicio Editar Articulo,2023-10-12 17:16:20
20231012171945908694,admin,Inicio Editar Articulo,2023-10-12 17:19:45
20231012172011132659,admin,Inicio Editar Articulo,2023-10-12 17:20:11
20231012172012684713,admin,Inicio Editar Articulo,2023-10-12 17:20:12
20231012172024556656,admin,Inicio Editar Articulo,2023-10-12 17:20:24
20231012172045546550,admin,Inicio Editar Articulo,2023-10-12 17:20:45
20231012172102179563,admin,Inicio Index,2023-10-12 17:21:02
20231012172106153053,admin,Inicio Editar Articulo,2023-10-12 17:21:06
20231012172258560617,admin,Inicio Editar Articulo,2023-10-12 17:22:58
20231012172358234717,admin,Inicio Editar Articulo,2023-10-12 17:23:58
20231012172549078579,admin,Inicio Editar Articulo,2023-10-12 17:25:49
20231012172549969935,admin,Inicio Editar Articulo,2023-10-12 17:25:49
20231012172550475351,admin,Inicio Editar Articulo,2023-10-12 17:25:50
20231012172733821551,admin,Inicio Editar Articulo,2023-10-12 17:27:33
20231012172734627541,admin,Inicio Editar Articulo,2023-10-12 17:27:34
20231012172734794548,admin,Inicio Editar Articulo,2023-10-12 17:27:34
20231012172734983915,admin,Inicio Editar Articulo,2023-10-12 17:27:34
20231012172735140550,admin,Inicio Editar Articulo,2023-10-12 17:27:35
20231012172735307549,admin,Inicio Editar Articulo,2023-10-12 17:27:35
20231012172735459549,admin,Inicio Editar Articulo,2023-10-12 17:27:35
20231012172802010756,admin,Inicio Editar Articulo,2023-10-12 17:28:02
20231012172802634402,admin,Inicio Editar Articulo,2023-10-12 17:28:02
20231012172802812731,admin,Inicio Editar Articulo,2023-10-12 17:28:02
20231012172802982058,admin,Inicio Editar Articulo,2023-10-12 17:28:02
20231012173141614947,admin,Inicio Editar Articulo,2023-10-12 17:31:41
20231012173150223574,admin,Inicio Registro de Articulo,2023-10-12 17:31:50
20231012173151195225,admin,Inicio Editar Articulo,2023-10-12 17:31:51
20231012173151981719,admin,Inicio  auditoria,2023-10-12 17:31:51
20231012173154790711,admin,Inicio Ventas,2023-10-12 17:31:54
20231012173156758733,admin,Inicio Registro de Articulo,2023-10-12 17:31:56
20231012173158733424,admin,Inicio Editar Articulo,2023-10-12 17:31:58
20231012173440267943,admin,Inicio Editar Articulo,2023-10-12 17:34:40
20231012173440907496,admin,Inicio Editar Articulo,2023-10-12 17:34:40
20231012173441085944,admin,Inicio Editar Articulo,2023-10-12 17:34:41
20231012173509600991,admin,Inicio Editar Articulo,2023-10-12 17:35:09
20231012173831780036,admin,Inicio Editar Articulo,2023-10-12 17:38:31
20231012174006572370,admin,Inicio Editar Articulo,2023-10-12 17:40:06
20231012174150439708,admin,Inicio Registro de Articulo,2023-10-12 17:41:50
20231012174201317892,admin,Inicio Registro de Articulo,2023-10-12 17:42:01
20231012174220145852,admin,Inicio Editar Articulo,2023-10-12 17:42:20
20231012174413018315,admin,Inicio Editar Articulo,2023-10-12 17:44:13
20231012174413668870,admin,Inicio Editar Articulo,2023-10-12 17:44:13
20231012174413835308,admin,Inicio Editar Articulo,2023-10-12 17:44:13
20231012174415035310,admin,Inicio Editar Articulo,2023-10-12 17:44:15
20231012174436784320,admin,Inicio Editar Articulo,2023-10-12 17:44:36
20231012174454108028,admin,Inicio Editar Articulo,2023-10-12 17:44:54
20231012174504193405,admin,Inicio Editar Articulo,2023-10-12 17:45:04
20231012174528469699,admin,Inicio Editar Articulo,2023-10-12 17:45:28
20231012174614543376,admin,Inicio Editar Articulo,2023-10-12 17:46:14
20231012174634906839,admin,Inicio Editar Articulo,2023-10-12 17:46:34
20231012174819180252,admin,Inicio Editar Articulo,2023-10-12 17:48:19
20231012174848441870,admin,Inicio Editar Articulo,2023-10-12 17:48:48
20231012174913260219,admin,Inicio Editar Articulo,2023-10-12 17:49:13
20231012174922490238,admin,Inicio Index,2023-10-12 17:49:22
20231012174923448238,admin,Inicio Ventas,2023-10-12 17:49:23
20231012174925986265,admin,Inicio Informes,2023-10-12 17:49:25
20231012174927024050,admin,Inicio Inventario,2023-10-12 17:49:27
20231012174930507237,admin,Inicio Registro de Articulo,2023-10-12 17:49:30
20231012174931432236,admin,Inicio Editar Articulo,2023-10-12 17:49:31
20231012174932204876,admin,Inicio  auditoria,2023-10-12 17:49:32
20231012175430096539,admin,Inicio  auditoria,2023-10-12 17:54:30
20231012175638916348,admin,Inicio  auditoria,2023-10-12 17:56:38
20231012175707613124,admin,Inicio  auditoria,2023-10-12 17:57:07
20231012175720186672,admin,Inicio  auditoria,2023-10-12 17:57:20
20231012175936234125,admin,Inicio  auditoria,2023-10-12 17:59:36
20231012180009090300,admin,Inicio  auditoria,2023-10-12 18:00:09
20231012180028098077,admin,Inicio  auditoria,2023-10-12 18:00:28
20231012180103177673,admin,Inicio  auditoria,2023-10-12 18:01:03
20231012180158778529,admin,Inicio  auditoria,2023-10-12 18:01:58
20231012180514952011,admin,Inicio  auditoria,2023-10-12 18:05:14
20231012180522137324,admin,Inicio Ventas,2023-10-12 18:05:22
20231012180742675668,admin,Inicio  auditoria,2023-10-12 18:07:42
20231012180816663968,admin,Inicio  auditoria,2023-10-12 18:08:16
20231012180824114095,admin,Inicio  auditoria,2023-10-12 18:08:24
20231012180835812914,admin,Inicio  auditoria,2023-10-12 18:08:35
20231012180859063924,admin,Inicio  auditoria,2023-10-12 18:08:59
20231012181028279594,admin,Inicio  auditoria,2023-10-12 18:10:28
20231012181053817911,admin,Inicio  auditoria,2023-10-12 18:10:53
20231012181105329903,admin,Inicio  auditoria,2023-10-12 18:11:05
20231012181145830632,admin,Inicio  auditoria,2023-10-12 18:11:45
20231012181150596535,admin,Inicio mostrar auditoria,2023-10-12 18:11:50
20231012181512259746,admin,Inicio Ventas,2023-10-12 18:15:12
20231012181517690738,admin,Inicio Informes,2023-10-12 18:15:17
20231012181519987858,admin,Inicio Editar Articulo,2023-10-12 18:15:19
20231012181521858798,admin,Inicio Registro de Articulo,2023-10-12 18:15:21
20231012181523560840,admin,Inicio Inventario,2023-10-12 18:15:23
20231012181538939544,admin,Inicio Informes,2023-10-12 18:15:38
20231012181540857697,admin,Inicio Inventario,2023-10-12 18:15:40
20231012181544500820,admin,Inicio Registro de Articulo,2023-10-12 18:15:44
20231012181551666825,admin,Inicio  auditoria,2023-10-12 18:15:51
20231012181557192717,admin,Inicio Editar Articulo,2023-10-12 18:15:57
20231012181559849681,admin,Inicio Registro de Articulo,2023-10-12 18:15:59
20231012181603619821,admin,Inicio Inventario,2023-10-12 18:16:03
20231012181642054694,admin,Inicio Inventario,2023-10-12 18:16:42
20231012181728581836,admin,Inicio Inventario,2023-10-12 18:17:28
20231012181743390086,admin,Inicio Inventario,2023-10-12 18:17:43
20231012181743615951,admin,Inicio Inventario,2023-10-12 18:17:43
20231012181743820828,admin,Inicio Inventario,2023-10-12 18:17:43
20231012182102984152,admin,Inicio Inventario,2023-10-12 18:21:02
20231012182127001779,admin,Inicio Inventario,2023-10-12 18:21:27
20231012182143896773,admin,Inicio Editar Articulo,2023-10-12 18:21:43
20231012182145687384,admin,Inicio  auditoria,2023-10-12 18:21:45
20231012182311855752,admin,Inicio Index,2023-10-12 18:23:11
20231012182312539629,admin,Inicio Ventas,2023-10-12 18:23:12
20231012182314945754,admin,Inicio Inventario,2023-10-12 18:23:14
20231012182318070758,admin,Inicio Registro de Articulo,2023-10-12 18:23:18
20231012182319359205,admin,Inicio Editar Articulo,2023-10-12 18:23:19
20231012182320191747,admin,Inicio Registro de Articulo,2023-10-12 18:23:20
20231012182320999750,admin,Inicio Editar Articulo,2023-10-12 18:23:20
20231012182322616763,admin,Inicio  auditoria,2023-10-12 18:23:22
20231012182324086080,admin,Inicio Cambiar Folio,2023-10-12 18:23:24
20231012183009336693,admin,Inicio Inventario,2023-10-12 18:30:09
20231012183201647655,admin,Inicio Cambiar Folio,2023-10-12 18:32:01
20231012183629242151,admin,Inicio Cambiar Folio,2023-10-12 18:36:29
20231012183931499001,admin,Inicio Cambiar Folio,2023-10-12 18:39:31
20231012184131294895,admin,Inicio Cambiar Folio,2023-10-12 18:41:31
20231012184232154907,admin,Inicio Cambiar Folio,2023-10-12 18:42:32
20231012184232815878,admin,Inicio Cambiar Folio,2023-10-12 18:42:32
20231012184232987354,admin,Inicio Cambiar Folio,2023-10-12 18:42:32
20231012184233170876,admin,Inicio Cambiar Folio,2023-10-12 18:42:33
20231012184233339876,admin,Inicio Cambiar Folio,2023-10-12 18:42:33
20231012184233522614,admin,Inicio Cambiar Folio,2023-10-12 18:42:33
20231012184233905875,admin,Inicio Cambiar Folio,2023-10-12 18:42:33
20231012184234385900,admin,Inicio Cambiar Folio,2023-10-12 18:42:34
20231012184246599746,admin,Inicio Cambiar Folio,2023-10-12 18:42:46
20231012184334360917,admin,Inicio Cambiar Folio,2023-10-12 18:43:34
20231012184335075918,admin,Inicio Cambiar Folio,2023-10-12 18:43:35
20231012184335243910,admin,Inicio Cambiar Folio,2023-10-12 18:43:35
20231012184516412602,admin,Inicio Cambiar Folio,2023-10-12 18:45:16
20231012184516961391,admin,Inicio Cambiar Folio,2023-10-12 18:45:16
20231012184517135387,admin,Inicio Cambiar Folio,2023-10-12 18:45:17
20231012184517309727,admin,Inicio Cambiar Folio,2023-10-12 18:45:17
20231012184517630391,admin,Inicio Cambiar Folio,2023-10-12 18:45:17
20231012184517810251,admin,Inicio Cambiar Folio,2023-10-12 18:45:17
20231012184517961395,admin,Inicio Cambiar Folio,2023-10-12 18:45:17
20231012184628798217,admin,Inicio Editar Articulo,2023-10-12 18:46:28
20231012184803092431,admin,Inicio Cambiar Folio,2023-10-12 18:48:03
20231012184821653090,admin,Inicio Cambiar Folio,2023-10-12 18:48:21
20231012184836603494,admin,Inicio Cambiar Folio,2023-10-12 18:48:36
20231012184847338790,admin,Inicio Cambiar Folio,2023-10-12 18:48:47
20231012184907722783,admin,Inicio Cambiar Folio,2023-10-12 18:49:07
20231012184917878100,admin,Inicio Cambiar Folio,2023-10-12 18:49:17
20231012184948320002,admin,Inicio  auditoria,2023-10-12 18:49:48
20231012185013160742,admin,Inicio  auditoria,2023-10-12 18:50:13
20231012185014718109,admin,Inicio Cambiar Folio,2023-10-12 18:50:14
20231012185023581795,admin,Inicio Cambiar Folio,2023-10-12 18:50:23
20231012185030601892,admin,Inicio Registro usuario,2023-10-12 18:50:30
20231012185032560500,admin,Inicio informaciï¿½n empresa,2023-10-12 18:50:32
20231012185035346647,admin,Inicio Informes,2023-10-12 18:50:35
20231012185218776176,admin,Inicio Informes,2023-10-12 18:52:18
20231012185253645185,admin,Inicio Informes,2023-10-12 18:52:53
20231012185421912067,admin,Inicio Informes,2023-10-12 18:54:21
20231012185536095518,admin,Inicio Informes,2023-10-12 18:55:36
20231012185621813638,admin,Inicio Informes,2023-10-12 18:56:21
20231012185916596739,admin,Inicio Informes,2023-10-12 18:59:16
20231012190045692615,admin,Inicio Informes,2023-10-12 19:00:45
20231012190211008593,admin,Inicio Informes,2023-10-12 19:02:11
20231012190221320447,admin,Inicio Informes,2023-10-12 19:02:21
20231012190256979404,admin,Inicio Informes,2023-10-12 19:02:56
20231012190315841744,admin,Inicio Informes,2023-10-12 19:03:15
20231012190357759385,admin,Inicio Informes,2023-10-12 19:03:57
20231012190419651956,admin,Inicio Informes,2023-10-12 19:04:19
20231012190444434908,admin,Inicio Informes,2023-10-12 19:04:44
20231012190625432532,admin,Inicio Informes,2023-10-12 19:06:25
20231012190820316305,admin,Inicio Informes,2023-10-12 19:08:20
20231012190843766530,admin,Inicio Registro usuario,2023-10-12 19:08:43
20231012191046550473,admin,Inicio Registro usuario,2023-10-12 19:10:46
20231012191129746515,admin,Inicio Registro usuario,2023-10-12 19:11:29
20231012191207473233,admin,Inicio Registro usuario,2023-10-12 19:12:07
20231012191317927440,admin,Inicio Registro usuario,2023-10-12 19:13:17
20231012191319010134,admin,Inicio Registro usuario,2023-10-12 19:13:19
20231012191319184356,admin,Inicio Registro usuario,2023-10-12 19:13:19
20231012191319542435,admin,Inicio Registro usuario,2023-10-12 19:13:19
20231012191320377363,admin,Inicio Ventas,2023-10-12 19:13:20
20231012191446832782,admin,Inicio Registro usuario,2023-10-12 19:14:46
20231012191654069288,admin,Inicio Registro usuario,2023-10-12 19:16:54
20231012191703048098,admin,Inicio informaciï¿½n empresa,2023-10-12 19:17:03
20231012191936298348,admin,Inicio informaciï¿½n empresa,2023-10-12 19:19:36
20231012192019011335,admin,Inicio informaciï¿½n empresa,2023-10-12 19:20:19
20231012192027704331,admin,Inicio informaciï¿½n empresa,2023-10-12 19:20:27
20231012192035664504,admin,Inicio Ventas,2023-10-12 19:20:35
20231012192038614559,admin,Inicio informaciï¿½n empresa,2023-10-12 19:20:38
20231012192040535574,admin,Inicio Registro usuario,2023-10-12 19:20:40
20231012192041422495,admin,Inicio Cambiar Folio,2023-10-12 19:20:41
20231012192042510140,admin,Inicio  auditoria,2023-10-12 19:20:42
20231012192043992425,admin,Inicio Editar Articulo,2023-10-12 19:20:43
20231012192044732288,admin,Inicio Registro de Articulo,2023-10-12 19:20:44
20231012192109861660,admin,Inicio Registro de Articulo,2023-10-12 19:21:09
20231012192112685549,admin,Inicio informaciï¿½n empresa,2023-10-12 19:21:12
20231012192129144163,admin,Inicio informaciï¿½n empresa,2023-10-12 19:21:29
20231012192131196860,admin,Inicio Ventas,2023-10-12 19:21:31
20231012192133256005,admin,Inicio Ventas,2023-10-12 19:21:33
20231012192134004898,admin,Inicio Index,2023-10-12 19:21:34
20231012192135177077,admin,Inicio informaciï¿½n empresa,2023-10-12 19:21:35
20231012192203078353,admin,Inicio informaciï¿½n empresa,2023-10-12 19:22:03
20231012192346332056,admin,Inicio informaciï¿½n empresa,2023-10-12 19:23:46
20231012192350736067,admin,Inicio Cambiar Folio,2023-10-12 19:23:50
20231012192351518287,admin,Inicio Registro usuario,2023-10-12 19:23:51
20231012192353640211,admin,Inicio Ventas,2023-10-12 19:23:53
20231012192354803074,admin,Inicio Informes,2023-10-12 19:23:54
20231012192429703234,admin,Inicio Ventas,2023-10-12 19:24:29
20231012192432423170,admin,Inicio Ventas,2023-10-12 19:24:32
20231012192433653211,admin,Inicio Informes,2023-10-12 19:24:33
20231012192434913257,admin,Inicio Inventario,2023-10-12 19:24:34
20231012192438703162,admin,Inicio Registro de Articulo,2023-10-12 19:24:38
20231012192439703137,admin,Inicio Editar Articulo,2023-10-12 19:24:39
20231012192440733090,admin,Inicio Inventario,2023-10-12 19:24:40
20231012192444146057,admin,Inicio Inventario,2023-10-12 19:24:44
20231012192446968612,admin,Inicio Informes,2023-10-12 19:24:46
20231012192449141621,admin,Inicio Ventas,2023-10-12 19:24:49
20231012192450147951,admin,Inicio Index,2023-10-12 19:24:50
